id;artist;track_position;song;album;realse_date;lyrics
5423;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;acting
5424;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;like
5426;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;die
5427;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;yeah
5428;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;hard
5429;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;work
5431;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;pay
5432;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;pays
5433;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;family
5434;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;debts
5435;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;taking
5436;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;heads
5437;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;future
5438;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;like
5439;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;irving
5440;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;azoff
5441;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;houses
5442;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;paid
5443;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;label
5444;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;paid
5445;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;soul
5446;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;money
5448;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;trade
5449;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;unlike
5450;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;boys
5451;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;fade
5452;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;feel
5453;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;guilty
5454;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;taking
5455;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;days
5457;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;google
5458;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;net
5459;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;worth
5460;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;numbers
5461;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;way
5462;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;mean
5463;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;comparin
5464;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;like
5465;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;bernie
5466;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;earnings
5467;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;came
5468;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;trust
5469;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;nothin
5470;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;light
5471;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;holmes
5472;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;tried
5473;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;slice
5474;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;pie
5475;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;took
5476;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;knife
5477;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;home
5478;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;know
5479;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;love
5481;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;picture
5482;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;bein
5483;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;hubby
5484;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;finger
5485;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;stubby
5486;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;fit
5487;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;ring
5488;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;kawhi
5489;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;wanna
5490;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;run
5491;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;stringsll
5492;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;unattached
5493;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;certified
5494;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;lover
5495;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;boy
5496;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;cuddling
5497;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;yall
5498;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;music
5499;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;gets
5500;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;watered
5501;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;love
5503;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;know
5504;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;blowing
5505;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;past
5506;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;ya
5507;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;owning
5508;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;masters
5509;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;said
5510;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;like
5511;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;father
5512;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;figure
5513;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;daddy
5514;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;bastard
5515;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;oh
5516;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;course
5517;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;villain
5518;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;remorse
5519;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;owe
5520;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;soft
5521;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;spot
5522;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;ones
5523;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;came
5525;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;ignore
5526;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;tryna
5527;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;rekindle
5528;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;man
5529;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;like
5530;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;middle
5531;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;lemon
5532;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;faced
5533;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;radio
5534;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;host
5535;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;love
5536;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;bitter
5537;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;dogs
5538;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;game
5540;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;pick
5541;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;litter
5542;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;young
5544;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;starting
5545;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;beginning
5546;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;praying
5547;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;winning
5549;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;forget
5550;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;winning
5552;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;forget
5553;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;woah
5554;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;woah
5555;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;woah
5556;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;woah
5557;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;woah
5558;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;woah
5559;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;woah
5560;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;woah
5561;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;woah
5562;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;woah
5563;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;woah
5564;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;woah
5565;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;ah
5566;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;said
5567;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;hard
5568;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;starts
5569;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;fade
5570;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;away
5571;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;said
5572;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;hard
5573;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;starts
5574;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;fade
5575;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;away
5576;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;yeah
5577;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;ooh
5578;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;yeah
5579;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;said
5580;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;hard
5581;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;starts
5582;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;fade
5583;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;away
5584;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;hard
5585;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;starts
5586;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;fade
5587;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;away
5588;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;hard
5589;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;memories
5590;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;start
5591;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;fade
5592;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;away
5593;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;said
5594;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;hard
5595;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;memories
5596;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;start
5597;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;fade
5598;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;away
5599;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;yeah
5600;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;yeah
5601;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;yeah
5602;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;yeah
5603;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;ooh
5604;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;ooh
5605;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;beautiful
5606;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;yeah
5607;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;yeah
5608;Drake;21;The Remorse;Certified Lover Boy;2021-09-03 00:00:00;yeah
5609;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;waitin
5610;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;yeah
5611;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;disorder
5612;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;addressin
5613;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;crown
5614;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;broken
5615;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;pieces
5616;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;possession
5617;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;lot
5618;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;possession
5619;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;love
5620;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;sure
5621;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;question
5622;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;mount
5623;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;rushmore
5624;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;different
5625;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;expressions
5626;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;givin
5627;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;return
5628;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;investment
5629;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;run
5630;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;man
5631;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;question
5632;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;summer
5633;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;man
5635;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;real
5636;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;philly
5637;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;niggas
5638;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;try
5639;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;write
5640;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;endin
5641;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;takin
5642;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;shots
5643;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;goat
5644;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;talked
5645;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;shots
5646;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;sendin
5648;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;scuffles
5649;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;bad
5650;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;boys
5652;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;pretendin
5654;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;nights
5655;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;mention
5656;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;beginnin
5657;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;pretty
5658;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;sure
5659;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;got
5660;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;label
5661;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;independent
5662;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;fell
5663;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;times
5665;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;credit
5666;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;seen
5667;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;movie
5668;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;times
5669;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;know
5670;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;headed
5671;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;realize
5672;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;got
5674;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;die
5675;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;onell
5676;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;dead
5677;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;niggas
5678;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;gamblin
5679;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;life
5680;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;content
5681;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;type
5682;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;lottery
5683;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;picked
5684;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;cream
5685;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;crop
5686;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;nigga
5687;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;niggas
5688;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;pop
5689;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;mollies
5690;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;malis
5691;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;pop
5692;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;niggas
5693;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;house
5694;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;coasts
5695;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;live
5696;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;charts
5697;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;tea
5698;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;stars
5699;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;swim
5700;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;sharks
5701;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;dark
5703;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;cold
5704;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;start
5705;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;think
5706;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;soul
5707;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;marked
5708;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;hole
5709;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;heart
5710;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;yeah
5711;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;man
5712;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;thought
5713;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;unsettlin
5714;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;talk
5715;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;free
5716;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;niggas
5717;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;caught
5718;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;rip
5719;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;niggas
5720;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;caught
5721;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;intro
5722;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;let
5723;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;ahead
5724;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;god
5725;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;plan
5726;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;young
5727;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;man
5728;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;said
5729;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;got
5730;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;ace
5731;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;sleeve
5732;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;dealt
5733;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;daddy
5734;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;got
5735;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;suits
5736;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;like
5737;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;bernie
5738;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;mac
5739;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;dresses
5740;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;stopped
5741;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;askin
5742;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;started
5743;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;feelin
5744;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;got
5746;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;deal
5747;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;drama
5748;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;deal
5749;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;ai
5751;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;cut
5752;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;tie
5753;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;severed
5754;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;intro
5755;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;let
5756;Drake;1;Survival;Scorpion;2018-06-29 00:00:00;ahead
5757;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;tay
5758;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;keith
5759;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;fuck
5760;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;niggas
5761;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;look
5762;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;flipped
5763;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;switch
5764;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;flipped
5765;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;flipped
5767;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;know
5768;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;doin
5769;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;bodies
5770;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;start
5771;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;drop
5772;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;ayy
5773;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;hit
5774;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;floor
5775;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;wanna
5776;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;know
5777;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;hit
5778;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;ayy
5779;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;rollie
5780;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;stopwatch
5781;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;shit
5783;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;stop
5784;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;flow
5785;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;got
5786;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;block
5787;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;hot
5788;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;shit
5789;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;got
5790;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;super
5791;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;hot
5792;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;ayy
5793;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;respect
5794;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;respect
5795;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;took
5796;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;left
5797;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;like
5798;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;ambidex
5799;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;bitch
5800;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;london
5801;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;eurostep
5802;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;got
5803;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;sneaker
5804;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;deal
5805;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;ai
5807;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;break
5808;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;sweat
5809;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;catch
5810;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;cause
5811;Drake;2;Nonstop;Scorpion;2018-06-29 00:00:00;gone
